,spy,europe,eurusd,is_trading_day
2014-12-31,205.54,52.41,1.20959,1
2015-01-01,205.54,52.41,1.21015,1
2015-01-02,205.43,52.14,1.19965,1
2015-01-05,201.72,50.62,1.19324,1
2015-01-06,199.82,50.05,1.1872,1
2015-01-07,202.31,50.57,1.18337,1
2015-01-08,205.9,51.3,1.17898,1
2015-01-09,204.25,51.0,1.18359,1
2015-01-12,202.65,50.99,1.18292,1
2015-01-13,202.08,51.22,1.17756,1
2015-01-14,200.86,51.16,1.17885,1
2015-01-15,199.02,51.45,1.16269,1
2015-01-16,201.63,52.17,1.15689,1
2015-01-19,201.63,52.17,1.16044,1
2015-01-20,202.06,52.53,1.15538,1
2015-01-21,203.08,52.96,1.16136,1
2015-01-22,206.1,53.11,1.13693,1
2015-01-23,204.97,52.81,1.12031,1
2015-01-26,205.45,53.66,1.12358,1
2015-01-27,202.74,53.68,1.13708,1
2015-01-28,200.14,52.64,1.12763,1
2015-01-29,201.99,53.59,1.1328,1
2015-01-30,199.45,52.68,1.12859,1
2015-02-02,201.92,53.29,1.13353,1
2015-02-03,204.84,54.49,1.14642,1
2015-02-04,204.06,53.76,1.1334,1
2015-02-05,206.12,54.51,1.1476,1
2015-02-06,205.55,53.69,1.13095,1
2015-02-09,204.63,53.48,1.13244,1
2015-02-10,206.81,54.01,1.13156,1
2015-02-11,206.93,53.63,1.13293,1
2015-02-12,208.92,54.78,1.14007,1
2015-02-13,209.78,54.96,1.13775,1
2015-02-16,209.78,54.96,1.13455,1
2015-02-17,210.11,55.12,1.1409,1
2015-02-18,210.13,55.31,1.14021,1
2015-02-19,209.98,55.23,1.13624,1
2015-02-20,211.24,55.94,1.13793,1
2015-02-23,211.21,55.67,1.1336,1
2015-02-24,211.81,56.05,1.13398,1
2015-02-25,211.63,56.1,1.13643,1
2015-02-26,211.38,55.81,1.11942,1
2015-02-27,210.66,55.89,1.11865,1
2015-03-02,211.99,55.97,1.11789,1
2015-03-03,211.12,55.5,1.11801,1
2015-03-04,210.23,55.3,1.10804,1
2015-03-05,210.46,55.47,1.10309,1
2015-03-06,207.5,54.42,1.08455,1
2015-03-09,208.36,54.64,1.08471,1
2015-03-10,204.98,53.31,1.06859,1
2015-03-11,204.5,53.34,1.05507,1
2015-03-12,207.1,53.79,1.0622,1
2015-03-13,205.83,53.41,1.05,1
2015-03-16,208.58,54.12,1.057,1
2015-03-17,207.96,53.97,1.05937,1
2015-03-18,210.46,55.22,1.08223,1
2015-03-19,209.5,54.46,1.06683,1
2015-03-20,210.41,55.87,1.08115,1
2015-03-23,210.0,56.12,1.09584,1
2015-03-24,208.82,56.05,1.0913,1
2015-03-25,205.76,55.39,1.09641,1
2015-03-26,205.27,54.84,1.08789,1
2015-03-27,205.74,55.0,1.08935,1
2015-03-30,208.25,55.12,1.08289,1
2015-03-31,206.43,54.22,1.07393,1
2015-04-01,205.7,54.75,1.07696,1
2015-04-02,206.44,55.25,1.08757,1
2015-04-03,206.44,55.25,1.09635,1
2015-04-06,207.83,55.74,1.09308,1
2015-04-07,207.28,55.59,1.0824,1
2015-04-08,207.98,55.74,1.07835,1
2015-04-09,208.9,55.73,1.06633,1
2015-04-10,210.04,55.89,1.05968,1
2015-04-13,209.09,55.61,1.05725,1
2015-04-14,209.49,56.08,1.06506,1
2015-04-15,210.43,56.37,1.06756,1
2015-04-16,210.37,56.45,1.076,1
2015-04-17,207.95,55.64,1.08051,1
2015-04-20,209.85,55.75,1.07377,1
2015-04-21,209.6,56.2,1.07375,1
2015-04-22,210.63,56.19,1.07192,1
2015-04-23,211.16,56.5,1.08148,1
2015-04-24,211.65,56.72,1.08695,1
2015-04-27,210.77,57.21,1.0875,1
2015-04-28,211.44,57.13,1.09748,1
2015-04-29,210.57,56.66,1.1118,1
2015-04-30,208.46,56.52,1.12109,1
2015-05-01,210.72,56.97,1.11958,1
2015-05-04,211.32,56.97,1.11454,1
2015-05-05,208.9,56.04,1.11796,1
2015-05-06,208.04,56.42,1.13429,1
2015-05-07,208.87,56.21,1.1238,1
2015-05-08,211.62,57.56,1.1192,1
2015-05-11,210.61,57.34,1.11484,1
2015-05-12,209.98,57.13,1.12153,1
2015-05-13,210.02,57.53,1.13527,1
2015-05-14,212.21,58.49,1.14034,1
2015-05-15,212.44,58.42,1.1442,1
2015-05-18,213.1,58.07,1.13143,1
2015-05-19,213.03,57.87,1.11461,1
2015-05-20,212.88,58.07,1.10952,1
2015-05-21,213.5,58.4,1.11078,1
2015-05-22,212.99,57.8,1.1002,1
2015-05-25,212.99,57.8,1.0977,1
2015-05-26,210.7,56.58,1.0885,1
2015-05-27,212.7,57.34,1.09037,1
2015-05-28,212.46,57.3,1.09691,1
2015-05-29,211.14,56.68,1.09908,1
2015-06-01,211.57,56.33,1.09275,1
2015-06-02,211.36,56.83,1.11511,1
2015-06-03,211.92,57.28,1.12654,1
2015-06-04,210.13,56.57,1.12027,1
2015-06-05,209.77,55.79,1.11068,1
2015-06-08,208.42,55.76,1.12793,1
2015-06-09,208.45,55.55,1.12727,1
2015-06-10,210.96,56.92,1.13236,1
2015-06-11,211.65,57.03,1.12392,1
2015-06-12,209.93,56.45,1.12571,1
2015-06-15,209.1,55.86,1.1276,1
2015-06-16,210.25,55.9,1.12466,1
2015-06-17,210.59,55.84,1.1341,1
2015-06-18,212.71,56.54,1.13717,1
2015-06-19,210.81,56.29,1.135,1
2015-06-22,211.89,57.6,1.13416,1
2015-06-23,212.05,57.52,1.11712,1
2015-06-24,210.51,57.05,1.12051,1
2015-06-25,209.83,57.03,1.12006,1
2015-06-26,209.9,56.27,1.11617,1
2015-06-29,205.47,54.3,1.12158,1
2015-06-30,205.89,53.98,1.11288,1
2015-07-01,207.57,54.24,1.1044,1
2015-07-02,207.32,54.27,1.10894,1
2015-07-03,207.32,54.27,1.1115,1
2015-07-06,206.67,53.01,1.10542,1
2015-07-07,208.01,52.96,1.10044,1
2015-07-08,204.53,52.2,1.10749,1
2015-07-09,204.8,53.12,1.10703,1
2015-07-10,207.48,55.33,1.11516,1
2015-07-13,209.76,55.35,1.10067,1
2015-07-14,210.72,55.82,1.10123,1
2015-07-15,210.63,55.56,1.09586,1
2015-07-16,212.27,56.05,1.08792,1
2015-07-17,212.47,55.89,1.0828,1
2015-07-20,212.62,56.04,1.08293,1
2015-07-21,211.76,55.85,1.09359,1
2015-07-22,211.29,55.45,1.09297,1
2015-07-23,210.14,55.27,1.0984,1
2015-07-24,207.94,54.65,1.098,1
2015-07-27,206.74,54.23,1.10858,1
2015-07-28,209.31,54.95,1.10625,1
2015-07-29,210.77,55.1,1.09887,1
2015-07-30,210.82,55.08,1.09309,1
2015-07-31,210.45,55.42,1.09804,1
2015-08-03,209.73,55.43,1.09528,1
2015-08-04,209.32,55.33,1.08893,1
2015-08-05,210.1,55.7,1.09017,1
2015-08-06,208.35,55.6,1.0926,1
2015-08-07,207.92,55.41,1.09617,1
2015-08-10,210.63,56.01,1.10175,1
2015-08-11,208.66,55.29,1.10438,1
2015-08-12,208.92,54.95,1.11553,1
2015-08-13,208.7,54.79,1.11532,1
2015-08-14,209.36,54.91,1.1104,1
2015-08-17,210.56,54.69,1.10761,1
2015-08-18,209.93,54.4,1.10254,1
2015-08-19,208.28,53.88,1.11152,1
2015-08-20,204.01,52.68,1.12328,1
2015-08-21,197.63,51.53,1.13836,1
2015-08-24,189.5,50.18,1.15972,1
2015-08-25,187.23,50.51,1.15287,1
2015-08-26,194.68,51.38,1.13372,1
2015-08-27,199.16,51.91,1.12415,1
2015-08-28,199.24,51.72,1.11798,1
2015-08-31,197.54,51.53,1.12177,1
2015-09-01,191.77,50.1,1.1298,1
2015-09-02,195.41,50.82,1.12211,1
2015-09-03,195.65,50.85,1.11198,1
2015-09-04,192.59,49.86,1.1149,1
2015-09-07,192.59,49.86,1.11706,1
2015-09-08,197.46,51.32,1.1207,1
2015-09-09,194.76,51.02,1.12179,1
2015-09-10,195.85,51.54,1.12875,1
2015-09-11,196.74,51.46,1.1339,1
2015-09-14,195.98,50.91,1.131,1
2015-09-15,198.45,51.28,1.12714,1
2015-09-16,200.14,52.05,1.12919,1
2015-09-17,199.7,52.24,1.14138,1
2015-09-18,195.36,50.91,1.1308,1
2015-09-21,196.44,50.81,1.11864,1
2015-09-22,193.9,49.29,1.11307,1
2015-09-23,193.6,49.09,1.1186,1
2015-09-24,192.93,48.97,1.11766,1
2015-09-25,192.87,49.07,1.1192,1
2015-09-28,187.91,48.11,1.12343,1
2015-09-29,188.08,48.27,1.12545,1
2015-09-30,191.59,49.18,1.11715,1
2015-10-01,192.13,49.17,1.11906,1
2015-10-02,195.0,50.1,1.1207,1
2015-10-05,198.47,50.98,1.11905,1
2015-10-06,197.79,51.2,1.12646,1
2015-10-07,199.41,51.64,1.12366,1
2015-10-08,201.21,52.12,1.12892,1
2015-10-09,201.33,52.13,1.1355,1
2015-10-12,201.52,51.93,1.13559,1
2015-10-13,200.25,51.34,1.13868,1
2015-10-14,199.29,51.65,1.14741,1
2015-10-15,202.35,52.35,1.1376,1
2015-10-16,203.27,52.2,1.13473,1
2015-10-19,203.37,52.08,1.13269,1
2015-10-20,203.11,52.0,1.13524,1
2015-10-21,201.85,51.73,1.13411,1
2015-10-22,205.21,52.23,1.1106,1
2015-10-23,207.52,52.68,1.1015,1
2015-10-26,206.99,52.45,1.10595,1
2015-10-27,206.57,51.94,1.10369,1
2015-10-28,208.94,52.32,1.09295,1
2015-10-29,208.89,52.09,1.09869,1
2015-10-30,207.93,52.08,1.1011,1
2015-11-02,210.39,52.69,1.10134,1
2015-11-03,211.0,52.52,1.0962,1
2015-11-04,210.38,52.16,1.08669,1
2015-11-05,210.15,52.01,1.08824,1
2015-11-06,210.04,51.72,1.07356,1
2015-11-09,208.08,51.22,1.07557,1
2015-11-10,208.56,51.04,1.07206,1
2015-11-11,207.74,51.29,1.07579,1
2015-11-12,204.84,50.5,1.08066,1
2015-11-13,202.54,50.08,1.0772,1
2015-11-16,205.62,50.76,1.06835,1
2015-11-17,205.47,50.84,1.06456,1
2015-11-18,208.73,51.41,1.06601,1
2015-11-19,208.55,51.68,1.0729,1
2015-11-20,209.31,51.31,1.06419,1
2015-11-23,209.07,50.93,1.06335,1
2015-11-24,209.35,50.77,1.06449,1
2015-11-25,209.32,51.1,1.06206,1
2015-11-26,209.32,51.1,1.06037,1
2015-11-27,209.56,51.38,1.05874,1
2015-11-30,208.69,51.43,1.05714,1
2015-12-01,210.68,51.84,1.06245,1
2015-12-02,208.53,51.21,1.06077,1
2015-12-03,205.61,51.06,1.09268,1
2015-12-04,209.62,51.62,1.08818,1
2015-12-07,208.35,51.24,1.08321,1
2015-12-08,206.95,50.41,1.08935,1
2015-12-09,205.34,50.36,1.1017,1
2015-12-10,205.87,50.18,1.09398,1
2015-12-11,201.88,49.28,1.09865,1
2015-12-14,202.9,49.31,1.09993,1
2015-12-15,205.03,49.68,1.09325,1
2015-12-16,208.03,50.61,1.08909,1
2015-12-17,204.86,49.92,1.08341,1
2015-12-18,200.02,49.33,1.08629,1
2015-12-21,201.67,49.39,1.0908,1
2015-12-22,203.5,49.75,1.09502,1
2015-12-23,206.02,50.68,1.09031,1
2015-12-24,205.68,50.69,1.0966,1
2015-12-25,205.68,50.69,1.0973,1
2015-12-28,205.21,50.54,1.09745,1
2015-12-29,207.4,51.0,1.09222,1
2015-12-30,205.93,50.6,1.09252,1
2015-12-31,203.87,49.88,1.08584,1
2016-01-01,203.87,49.88,1.08584,1
2016-01-04,201.02,49.15,1.08286,1
2016-01-05,201.36,48.86,1.07524,1
2016-01-06,198.82,48.05,1.07744,1
2016-01-07,194.05,47.16,1.0921,1
2016-01-08,191.92,46.75,1.09193,1
2016-01-11,192.11,46.89,1.08621,1
2016-01-12,193.66,47.28,1.08474,1
2016-01-13,188.83,46.38,1.08819,1
2016-01-14,191.93,46.98,1.08608,1
2016-01-15,187.81,45.255,1.0914,1
2016-01-18,187.81,45.255,1.08906,1
2016-01-19,188.06,45.56,1.09114,1
2016-01-20,185.65,44.62,1.08916,1
2016-01-21,186.69,45.08,1.08705,1
2016-01-22,190.52,46.27,1.07934,1
2016-01-25,187.64,45.67,1.08494,1
2016-01-26,190.2,46.66,1.08651,1
2016-01-27,188.13,46.24,1.09023,1
2016-01-28,189.11,46.37,1.0938,1
2016-01-29,193.72,47.11,1.0827,1
2016-02-01,193.65,47.07,1.08894,1
2016-02-02,190.16,45.78,1.09238,1
2016-02-03,191.3,46.51,1.10811,1
2016-02-04,191.6,46.49,1.11999,1
2016-02-05,187.95,45.82,1.11521,1
2016-02-08,185.42,44.58,1.11987,1
2016-02-09,185.43,44.19,1.1287,1
2016-02-10,185.27,44.44,1.12776,1
2016-02-11,182.86,43.85,1.13129,1
2016-02-12,186.63,44.63,1.1254,1
2016-02-15,186.63,44.63,1.11631,1
2016-02-16,189.78,45.39,1.11359,1
2016-02-17,192.88,46.34,1.11286,1
2016-02-18,192.09,46.07,1.11088,1
2016-02-19,192.0,46.06,1.11264,1
2016-02-22,194.78,46.3,1.10271,1
2016-02-23,192.32,45.49,1.10195,1
2016-02-24,193.2,45.29,1.10163,1
2016-02-25,195.54,45.91,1.10199,1
2016-02-26,195.09,45.76,1.0931,1
2016-02-29,193.56,45.59,1.08837,1
2016-03-01,198.11,46.86,1.08665,1
2016-03-02,199.0,46.91,1.08692,1
2016-03-03,199.78,47.4,1.09488,1
2016-03-04,200.43,47.62,1.1004,1
2016-03-07,200.59,47.65,1.10143,1
2016-03-08,198.4,47.11,1.10048,1
2016-03-09,199.38,47.32,1.09964,1
2016-03-10,199.54,47.35,1.11791,1
2016-03-11,202.76,48.63,1.1152,1
2016-03-14,202.5,48.5,1.11029,1
2016-03-15,202.17,47.8,1.11062,1
2016-03-16,203.34,48.38,1.1215,1
2016-03-17,204.63,48.81,1.13154,1
2016-03-18,204.38,48.76,1.1269,1
2016-03-21,204.67,48.54,1.12393,1
2016-03-22,204.56,48.28,1.12162,1
2016-03-23,203.21,47.88,1.1182,1
2016-03-24,203.12,47.55,1.1177,1
2016-03-25,203.12,47.55,1.1163,1
2016-03-28,203.24,47.8,1.11968,1
2016-03-29,205.12,48.43,1.12879,1
2016-03-30,206.02,48.91,1.13322,1
2016-03-31,205.52,48.52,1.13778,1
2016-04-01,206.92,48.18,1.1394,1
2016-04-04,206.25,48.17,1.13881,1
2016-04-05,204.19,47.28,1.13828,1
2016-04-06,206.42,48.03,1.13962,1
2016-04-07,203.95,47.15,1.13722,1
2016-04-08,204.5,47.98,1.1395,1
2016-04-11,204.02,48.05,1.14099,1
2016-04-12,205.92,48.6,1.13858,1
2016-04-13,208.0,49.17,1.1279,1
2016-04-14,208.01,49.18,1.12625,1
2016-04-15,207.78,49.05,1.12936,1
2016-04-18,209.24,49.52,1.13082,1
2016-04-19,209.9,50.43,1.13566,1
2016-04-20,210.1,50.33,1.13012,1
2016-04-21,208.97,49.94,1.12876,1
2016-04-22,208.97,49.84,1.12153,1
2016-04-25,208.61,49.67,1.12673,1
2016-04-26,208.92,49.97,1.1299,1
2016-04-27,209.35,50.24,1.13266,1
2016-04-28,207.45,49.99,1.13526,1
2016-04-29,206.33,49.86,1.14485,1
2016-05-02,207.97,50.27,1.15257,1
2016-05-03,206.16,49.26,1.14989,1
2016-05-04,205.01,48.69,1.1489,1
2016-05-05,204.97,48.45,1.14027,1
2016-05-06,205.72,48.64,1.13991,1
2016-05-09,205.89,48.53,1.13829,1
2016-05-10,208.45,49.01,1.13715,1
2016-05-11,206.5,48.75,1.1423,1
2016-05-12,206.56,48.6,1.13784,1
2016-05-13,204.76,48.1,1.1305,1
2016-05-16,206.78,48.69,1.13138,1
2016-05-17,204.85,48.3,1.13129,1
2016-05-18,204.91,48.46,1.12233,1
2016-05-19,204.2,48.16,1.12021,1
2016-05-20,205.49,48.595,1.12191,1
2016-05-23,205.21,48.48,1.12164,1
2016-05-24,207.87,49.38,1.11398,1
2016-05-25,209.28,49.93,1.11561,1
2016-05-26,209.34,50.1,1.11928,1
2016-05-27,210.24,49.97,1.11087,1
2016-05-30,210.24,49.97,1.11417,1
2016-05-31,209.84,49.61,1.11315,1
2016-06-01,210.27,49.54,1.1184,1
2016-06-02,210.91,49.68,1.11521,1
2016-06-03,210.28,50.01,1.13627,1
2016-06-06,211.35,50.14,1.1355,1
2016-06-07,211.68,50.49,1.1355,1
2016-06-08,212.37,50.56,1.13999,1
2016-06-09,212.08,49.83,1.13136,1
2016-06-10,210.07,48.14,1.12484,1
2016-06-13,208.45,47.36,1.12902,1
2016-06-14,208.04,45.57,1.12092,1
2016-06-15,207.75,45.86,1.12618,1
2016-06-16,208.37,46.08,1.12312,1
2016-06-17,206.52,46.87,1.1279,1
2016-06-20,207.85,48.14,1.13147,1
2016-06-21,208.44,48.6,1.12576,1
2016-06-22,208.1,48.62,1.13308,1
2016-06-23,210.81,50.14,1.1375,1
2016-06-24,203.24,44.48,1.11148,1
2016-06-27,199.6,43.32,1.10103,1
2016-06-28,203.2,44.74,1.10725,1
2016-06-29,206.66,45.65,1.1123,1
2016-06-30,209.48,46.66,1.1099,1
2016-07-01,209.92,46.72,1.1135,1
2016-07-04,209.92,46.72,1.11455,1
2016-07-05,208.41,45.25,1.10614,1
2016-07-06,209.66,45.11,1.10944,1
2016-07-07,209.53,44.92,1.10598,1
2016-07-08,212.65,45.66,1.1049,1
2016-07-11,213.4,46.34,1.10597,1
2016-07-12,214.95,47.02,1.10632,1
2016-07-13,214.92,47.02,1.10982,1
2016-07-14,216.12,47.51,1.11125,1
2016-07-15,215.83,47.22,1.10261,1
2016-07-18,216.41,47.31,1.10744,1
2016-07-19,216.19,46.95,1.10179,1
2016-07-20,217.09,47.4,1.101,1
2016-07-21,216.27,47.26,1.10263,1
2016-07-22,217.24,47.29,1.0975,1
2016-07-25,216.65,47.34,1.09929,1
2016-07-26,216.75,47.5,1.09886,1
2016-07-27,216.52,47.83,1.10576,1
2016-07-28,216.77,47.84,1.10775,1
2016-07-29,217.12,48.28,1.1175,1
2016-08-01,216.94,47.76,1.11665,1
2016-08-02,215.55,47.73,1.1219,1
2016-08-03,216.18,47.485,1.11491,1
2016-08-04,216.41,47.71,1.11283,1
2016-08-05,218.18,47.89,1.1081,1
2016-08-08,218.05,47.93,1.10844,1
2016-08-09,218.18,48.41,1.11149,1
2016-08-10,217.64,48.62,1.11854,1
2016-08-11,218.65,49.0,1.11392,1
2016-08-12,218.46,48.94,1.11623,1
2016-08-15,219.09,49.09,1.1185,1
2016-08-16,217.96,49.07,1.1277,1
2016-08-17,218.37,48.99,1.12947,1
2016-08-18,218.86,49.38,1.13454,1
2016-08-19,218.54,48.95,1.1325,1
2016-08-22,218.53,48.99,1.13195,1
2016-08-23,218.97,49.22,1.13034,1
2016-08-24,217.85,49.08,1.12639,1
2016-08-25,217.7,48.87,1.12849,1
2016-08-26,217.29,48.6,1.1195,1
2016-08-29,218.36,48.83,1.11867,1
2016-08-30,218.0,48.71,1.11475,1
2016-08-31,217.38,48.61,1.11606,1
2016-09-01,217.39,49.0,1.11947,1
2016-09-02,218.37,49.67,1.1152,1
2016-09-05,218.37,49.67,1.11481,1
2016-09-06,219.03,49.95,1.12443,1
2016-09-07,219.01,49.92,1.12418,1
2016-09-08,218.51,49.93,1.12645,1
2016-09-09,213.28,48.86,1.1225,1
2016-09-12,216.34,49.3,1.12384,1
2016-09-13,213.23,48.05,1.1214,1
2016-09-14,213.15,48.06,1.12428,1
2016-09-15,215.28,48.46,1.12476,1
2016-09-16,213.37,47.61,1.11566,1
2016-09-19,213.41,48.0,1.11781,1
2016-09-20,213.42,48.1,1.11531,1
2016-09-21,215.82,48.7,1.11898,1
2016-09-22,217.18,49.24,1.12101,1
2016-09-23,215.99,48.86,1.1226,1
2016-09-26,214.24,48.36,1.1252,1
2016-09-27,215.57,48.37,1.1217,1
2016-09-28,216.64,48.92,1.12168,1
2016-09-29,214.68,48.17,1.12231,1
2016-09-30,216.3,48.73,1.12403,1
2016-10-03,215.78,48.63,1.12138,1
2016-10-04,214.68,48.68,1.12048,1
2016-10-05,215.63,48.86,1.12065,1
2016-10-06,215.78,48.49,1.11456,1
2016-10-07,215.04,48.07,1.12,1
2016-10-10,216.16,48.17,1.11402,1
2016-10-11,213.43,47.44,1.10593,1
2016-10-12,213.71,47.29,1.10126,1
2016-10-13,213.01,47.12,1.10535,1
2016-10-14,213.12,47.18,1.0966,1
2016-10-17,212.38,47.0,1.10022,1
2016-10-18,213.71,47.6,1.09785,1
2016-10-19,214.28,47.66,1.09782,1
2016-10-20,213.88,47.66,1.09275,1
2016-10-21,213.98,47.52,1.08838,1
2016-10-24,214.89,47.46,1.08712,1
2016-10-25,214.17,47.28,1.08896,1
2016-10-26,213.74,47.05,1.09081,1
2016-10-27,213.17,47.1,1.08946,1
2016-10-28,212.54,47.06,1.0981,1
2016-10-31,212.55,47.01,1.09719,1
2016-11-01,211.01,46.82,1.10559,1
2016-11-02,209.74,46.51,1.10978,1
2016-11-03,208.78,46.49,1.1104,1
2016-11-04,208.55,46.03,1.1145,1
2016-11-07,213.15,46.76,1.10433,1
2016-11-08,214.11,46.9,1.1013,1
2016-11-09,216.38,47.14,1.09187,1
2016-11-10,216.92,46.9,1.0885,1
2016-11-11,216.42,46.44,1.08519,1
2016-11-14,216.59,46.04,1.07442,1
2016-11-15,218.28,46.36,1.07238,1
2016-11-16,217.87,45.85,1.07013,1
2016-11-17,218.99,46.07,1.06261,1
2016-11-18,218.5,45.6,1.05841,1
2016-11-21,220.15,45.99,1.06309,1
2016-11-22,220.58,46.03,1.06271,1
2016-11-23,220.7,45.7,1.05511,1
2016-11-24,220.7,45.7,1.05559,1
2016-11-25,221.52,46.08,1.05892,1
2016-11-28,220.48,45.54,1.06133,1
2016-11-29,220.91,45.94,1.06481,1
2016-11-30,220.38,45.91,1.05962,1
2016-12-01,219.57,45.84,1.06589,1
2016-12-02,219.68,45.99,1.06608,1
2016-12-05,221.0,46.68,1.0758,1
2016-12-06,221.7,47.11,1.07178,1
2016-12-07,224.6,47.75,1.07571,1
2016-12-08,225.15,47.47,1.06132,1
2016-12-09,226.51,47.73,1.05578,1
2016-12-12,226.25,47.66,1.06393,1
2016-12-13,227.76,48.17,1.0625,1
2016-12-14,225.88,47.42,1.05277,1
2016-12-15,226.81,47.39,1.042,1
2016-12-16,225.04,47.63,1.04492,1
2016-12-19,225.53,47.46,1.04017,1
2016-12-20,226.4,47.36,1.03903,1
2016-12-21,225.77,47.48,1.04265,1
2016-12-22,225.38,47.39,1.04349,1
2016-12-23,225.71,47.58,1.0446,1
2016-12-26,225.71,47.58,1.04547,1
2016-12-27,226.27,47.65,1.04588,1
2016-12-28,224.4,47.35,1.04178,1
2016-12-29,224.35,47.68,1.04925,1
2016-12-30,223.53,47.94,1.0516,1
2017-01-02,223.53,47.94,1.04622,1
2017-01-03,225.24,48.1,1.0409,1
2017-01-04,226.58,48.5,1.04871,1
2017-01-05,226.4,48.94,1.06021,1
2017-01-06,227.21,48.7,1.0532,1
2017-01-09,226.46,48.53,1.05838,1
2017-01-10,226.46,48.52,1.05562,1
2017-01-11,227.1,48.77,1.05833,1
2017-01-12,226.53,48.82,1.06119,1
2017-01-13,227.05,49.03,1.06399,1
2017-01-16,227.05,49.03,1.05994,1
2017-01-17,226.25,49.03,1.07108,1
2017-01-18,226.75,48.83,1.06336,1
2017-01-19,225.91,48.73,1.06582,1
2017-01-20,226.74,49.0,1.0699,1
2017-01-23,226.15,49.16,1.07719,1
2017-01-24,227.6,49.27,1.07312,1
2017-01-25,229.57,49.86,1.07496,1
2017-01-26,229.33,49.54,1.06799,1
2017-01-27,228.97,49.53,1.06979,1
2017-01-30,227.55,49.12,1.07011,1
2017-01-31,227.53,49.36,1.07954,1
2017-02-01,227.62,49.51,1.07668,1
2017-02-02,227.77,49.47,1.07619,1
2017-02-03,229.34,49.65,1.07804,1
2017-02-06,228.93,49.18,1.07478,1
2017-02-07,228.94,49.2,1.06805,1
2017-02-08,229.24,49.29,1.06952,1
2017-02-09,230.6,49.46,1.06526,1
2017-02-10,231.51,49.47,1.0637,1
2017-02-13,232.77,49.65,1.05943,1
2017-02-14,233.7,49.66,1.05773,1
2017-02-15,234.92,49.89,1.05916,1
2017-02-16,234.72,50.09,1.06681,1
2017-02-17,235.09,49.91,1.06128,1
2017-02-20,235.09,49.91,1.06137,1
2017-02-21,236.49,49.92,1.05354,1
2017-02-22,236.28,49.91,1.0556,1
2017-02-23,236.44,50.03,1.05775,1
2017-02-24,236.74,49.58,1.0551,1
2017-02-27,237.11,49.7,1.05864,1
2017-02-28,236.47,49.65,1.05728,1
2017-03-01,239.78,50.17,1.05508,1
2017-03-02,238.27,49.98,1.05065,1
2017-03-03,238.42,50.38,1.06182,1
2017-03-06,237.71,50.14,1.05815,1
2017-03-07,237.0,49.89,1.05672,1
2017-03-08,236.56,49.69,1.05406,1
2017-03-09,236.86,50.07,1.0576,1
2017-03-10,237.69,50.52,1.067,1
2017-03-13,237.81,50.7,1.06515,1
2017-03-14,236.9,50.29,1.06087,1
2017-03-15,238.95,51.03,1.07301,1
2017-03-16,238.48,51.56,1.07713,1
2017-03-17,237.03,51.63,1.07338,1
2017-03-20,236.77,51.5078,1.07338,1
2017-03-21,233.73,51.36,1.08117,1
2017-03-22,234.28,51.11,1.07936,1
2017-03-23,234.03,51.28,1.07822,1
2017-03-24,233.86,51.37,1.0795,1
2017-03-27,233.62,51.59,1.08647,1
2017-03-28,235.32,51.64,1.0814,1
2017-03-29,235.54,51.58,1.07649,1
2017-03-30,236.29,51.44,1.06841,1
2017-03-31,235.74,51.57,1.0663,1
2017-04-03,235.33,51.36,1.06667,1
2017-04-04,235.48,51.4,1.06791,1
2017-04-05,234.78,51.13,1.06687,1
2017-04-06,235.44,51.3,1.06429,1
2017-04-07,235.2,51.22,1.05895,1
2017-04-10,235.34,51.15,1.05982,1
2017-04-11,235.06,51.5,1.06042,1
2017-04-12,234.03,51.53,1.06665,1
2017-04-13,232.51,51.16,1.06161,1
2017-04-14,232.51,51.16,1.06117,1
2017-04-17,234.57,51.51,1.06409,1
2017-04-18,233.87,51.27,1.07289,1
2017-04-19,233.44,51.14,1.0714,1
2017-04-20,235.34,51.5,1.07143,1
2017-04-21,234.59,51.44,1.07246,1
2017-04-24,237.17,53.32,1.08675,1
2017-04-25,238.55,53.77,1.09295,1
2017-04-26,238.4,53.58,1.09084,1
2017-04-27,238.6,53.68,1.08701,1
2017-04-28,238.08,53.58,1.08932,1
2017-05-01,238.68,53.79,1.091,1
2017-05-02,238.77,54.26,1.09308,1
2017-05-03,238.48,54.09,1.08886,1
2017-05-04,238.76,54.88,1.09802,1
2017-05-05,239.7,55.59,1.0995,1
2017-05-08,239.66,54.95,1.09252,1
2017-05-09,239.44,54.91,1.08819,1
2017-05-10,239.87,55.04,1.08659,1
2017-05-11,239.38,54.91,1.08633,1
2017-05-12,238.98,55.32,1.0926,1
2017-05-15,240.3,55.62,1.09808,1
2017-05-16,240.08,56.15,1.10946,1
2017-05-17,235.82,55.39,1.11614,1
2017-05-18,236.77,55.41,1.11076,1
2017-05-19,238.31,56.19,1.1204,1
2017-05-22,239.52,56.35,1.12384,1
2017-05-23,240.05,56.3,1.1187,1
2017-05-24,240.61,56.38,1.12169,1
2017-05-25,241.76,56.37,1.12127,1
2017-05-26,241.71,56.12,1.1177,1
2017-05-29,241.71,56.12,1.11385,1
2017-05-30,241.5,56.02,1.11734,1
2017-05-31,241.44,56.21,1.12387,1
2017-06-01,243.36,56.6,1.12186,1
2017-06-02,244.17,56.97,1.1279,1
2017-06-05,243.99,56.59,1.12581,1
2017-06-06,243.21,56.37,1.12774,1
